date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,district,fed_state,mean_incidence,num_of_entries
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,104.90025179159402,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,126.61520157162226,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,94.64781457808768,6
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,66.2405578152237,8
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,75.15010652721286,6
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,146.01329976112078,15
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,213.15126864226224,8
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,357.931435212086,4
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,462.9938988959907,64
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,1615.492327183014,61
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,1408.2017150000881,11
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,958.3575440635288,4
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,1040.3834979662986,8
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,415.5206921040739,15
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,205.15204338562853,5
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,218.21938149654596,9
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Germersheim,Rheinland-Pfalz,374.82403541455756,97
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,746.852605074569,17
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Germersheim,Rheinland-Pfalz,150.87409702943307,27
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Germersheim,Rheinland-Pfalz,12.395893860158822,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Germersheim,Rheinland-Pfalz,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Germersheim,Rheinland-Pfalz,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Germersheim,Rheinland-Pfalz,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Germersheim,Rheinland-Pfalz,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Germersheim,Rheinland-Pfalz,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Germersheim,Rheinland-Pfalz,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Germersheim,Rheinland-Pfalz,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Germersheim,Rheinland-Pfalz,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK München,Bayern,0.28663890091179833,2
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK München,Bayern,9.26799112948148,6
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK München,Bayern,21.784556469296675,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK München,Bayern,39.26952942491638,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK München,Bayern,50.16180765956472,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK München,Bayern,61.054085894213046,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK München,Bayern,78.28108383901214,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK München,Bayern,92.46970943414615,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK München,Bayern,41.82198059017859,21
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK München,Bayern,17.1983340547079,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK München,Bayern,20.064723063825884,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK München,Bayern,19.34812581154639,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK München,Bayern,18.058250757443297,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK München,Bayern,11.680535212155783,4
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK München,Bayern,6.688241021275295,3
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK München,Bayern,7.595930874162655,2
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK München,Bayern,5.566829180865978,19
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK München,Bayern,3.0670362397562423,10
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK München,Bayern,4.947636680955823,23
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK München,Bayern,7.380951698478808,4
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK München,Bayern,11.649823901343805,14
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK München,Bayern,15.498974856445098,14
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK München,Bayern,27.915832471727093,41
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK München,Bayern,52.41397045244313,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK München,Bayern,124.21887642241296,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK München,Bayern,187.01595846156442,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK München,Bayern,184.88209108810992,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK München,Bayern,153.33270272775133,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK München,Bayern,161.66434011425426,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK München,Bayern,207.37021576873556,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK München,Bayern,160.42223821030314,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK München,Bayern,154.3837120310946,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK München,Bayern,85.57171095359895,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK München,Bayern,41.41932118175487,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK München,Bayern,51.25103548302955,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK München,Bayern,58.65537088131957,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK München,Bayern,103.6586361821191,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK München,Bayern,28.854982691787697,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK München,Bayern,23.1699778237037,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK München,Bayern,17.198334054707903,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK München,Bayern,12.492244463374194,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK München,Bayern,17.3416535051638,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,23.436945427494102,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,43.56911293859335,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,60.36615253202473,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,78.35479098496089,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,88.39943704119861,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,98.17382356229093,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK München,Bayern,86.15091410737938,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK München,Bayern,101.56571722308054,18
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK München,Bayern,219.4992506597656,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK München,Bayern,404.67680030727695,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK München,Bayern,486.03311006892847,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK München,Bayern,1695.327856536316,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK München,Bayern,1096.8595842016102,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK München,Bayern,712.3454419159708,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK München,Bayern,685.7357972813255,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK München,Bayern,575.1409546795235,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK München,Bayern,306.60807767532026,9
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK München,Bayern,294.1436284993072,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK München,Bayern,454.0456539653276,119
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK München,Bayern,577.3504628740519,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK München,Bayern,137.93063911875737,40
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK München,Bayern,32.67683470394501,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK München,Bayern,1.4331945045589918,1
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK München,Bayern,22.071195370208475,1
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK München,Bayern,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK München,Bayern,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK München,Bayern,0.0,1
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK München,Bayern,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK München,Bayern,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK München,Bayern,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Dithmarschen,Schleswig-Holstein,0.0,1
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Dithmarschen,Schleswig-Holstein,3.753471961564447,1
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Dithmarschen,Schleswig-Holstein,,0
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Dithmarschen,Schleswig-Holstein,4.504166353877336,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Dithmarschen,Schleswig-Holstein,6.756249530816005,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Dithmarschen,Schleswig-Holstein,,0
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Dithmarschen,Schleswig-Holstein,6.863491586860703,7
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Dithmarschen,Schleswig-Holstein,10.209443735455297,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Dithmarschen,Schleswig-Holstein,10.759952956484748,6
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,0.0,1
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,2.252083176938668,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Dithmarschen,Schleswig-Holstein,1.126041588469334,4
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,2.8955355132068585,7
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,11.410554763155918,10
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,16.515276630883566,6
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,7.614185979173592,7
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,2.252083176938668,4
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,14.563471210870055,25
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,30.478192327903308,5
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,43.74500958841473,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,39.45316084044408,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,38.44345493265482,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,53.749718489602884,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,64.55971773890849,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Dithmarschen,Schleswig-Holstein,58.96363226893968,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Dithmarschen,Schleswig-Holstein,49.295598428546406,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Dithmarschen,Schleswig-Holstein,48.64499662187524,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Dithmarschen,Schleswig-Holstein,35.26517842958225,43
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Dithmarschen,Schleswig-Holstein,12.011110277006232,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Dithmarschen,Schleswig-Holstein,8.55791607236694,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Dithmarschen,Schleswig-Holstein,21.098463447109634,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Dithmarschen,Schleswig-Holstein,46.01875782718062,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Dithmarschen,Schleswig-Holstein,10.676542468449984,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Dithmarschen,Schleswig-Holstein,9.383679903911117,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Dithmarschen,Schleswig-Holstein,8.257638315441783,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,3.794418928417878,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,16.139929434727122,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,36.47491576767333,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,91.08425293396391,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,79.72374446362885,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,58.17881540424893,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,43.84055251107274,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,29.952706253284287,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,19.43464371210036,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,29.0121303382099,17
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,69.98781565255554,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,87.68110502214549,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,292.64212253477325,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,1296.6885673595903,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,1428.1960813752721,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,1314.966343868078,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,1174.836723969672,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,711.32464196048,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,297.4894634679936,7
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,378.8504366539048,9
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Dithmarschen,Schleswig-Holstein,461.6139087534475,107
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,529.9151715336685,20
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Dithmarschen,Schleswig-Holstein,251.32806669698883,34
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Dithmarschen,Schleswig-Holstein,3.753471961564447,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Dithmarschen,Schleswig-Holstein,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Dithmarschen,Schleswig-Holstein,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Dithmarschen,Schleswig-Holstein,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Dithmarschen,Schleswig-Holstein,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Dithmarschen,Schleswig-Holstein,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Dithmarschen,Schleswig-Holstein,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Dithmarschen,Schleswig-Holstein,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Dithmarschen,Schleswig-Holstein,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,SK Straubing,Bayern,,0
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,SK Straubing,Bayern,4.603088253755702,5
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,SK Straubing,Bayern,14.646189898313594,1
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,SK Straubing,Bayern,37.6616311670921,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,SK Straubing,Bayern,50.215508222789474,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,SK Straubing,Bayern,71.13863664895175,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,SK Straubing,Bayern,82.06515927150318,9
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,SK Straubing,Bayern,171.04657488387664,4
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,SK Straubing,Bayern,144.58982959763725,19
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,SK Straubing,Bayern,120.30798845043313,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,SK Straubing,Bayern,44.461647905594845,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,SK Straubing,Bayern,35.56931832447587,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,SK Straubing,Bayern,33.47700548185965,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,SK Straubing,Bayern,27.897504568216377,3
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,SK Straubing,Bayern,38.707787588400215,4
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,SK Straubing,Bayern,52.3078210654057,1
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,SK Straubing,Bayern,17.78465916223794,6
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Straubing,Bayern,3.3477005481859647,5
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,SK Straubing,Bayern,10.723103318408167,8
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Straubing,Bayern,10.461564213081138,2
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,SK Straubing,Bayern,15.11114830778387,9
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Straubing,Bayern,24.8752749066596,9
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,SK Straubing,Bayern,11.089258065866009,20
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,SK Straubing,Bayern,47.82429354551378,7
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,SK Straubing,Bayern,98.33870360296272,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,SK Straubing,Bayern,135.53537636058456,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,SK Straubing,Bayern,126.81740618301696,18
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,SK Straubing,Bayern,179.52044189647236,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,SK Straubing,Bayern,223.8774741599364,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,SK Straubing,Bayern,195.3459353969878,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,SK Straubing,Bayern,166.1894200706604,7
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,SK Straubing,Bayern,105.87102983638113,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,SK Straubing,Bayern,58.176503428841464,41
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,SK Straubing,Bayern,26.153910532702852,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,SK Straubing,Bayern,32.22161777628991,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,SK Straubing,Bayern,93.45664030352484,18
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,SK Straubing,Bayern,160.73687208679183,62
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,SK Straubing,Bayern,60.444593231135485,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,SK Straubing,Bayern,15.343627512519005,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,SK Straubing,Bayern,6.276938527848684,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,SK Straubing,Bayern,2.3247920473513646,54
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,SK Straubing,Bayern,5.23078210654057,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,17.915428714901452,16
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,62.76938527848684,2
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,66.9540109637193,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,88.32549214187075,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,99.1756287400092,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,67.88392778265984,9
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,94.38655712246539,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,233.75784036117972,18
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,379.8352545057153,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,SK Straubing,Bayern,575.8044942879858,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,SK Straubing,Bayern,407.79177302590284,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,SK Straubing,Bayern,1881.270302460997,67
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,SK Straubing,Bayern,1209.954626701499,14
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,SK Straubing,Bayern,832.7405113612587,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,SK Straubing,Bayern,813.0129902737342,7
